repeat,fold,model,n,auc,within_site_auc,ap,balanced_accuracy,brier
5,2,image_fusion_lr,107,0.5598669623059868,0.49038461538461536,0.5020396366339465,0.5439763488543976,0.2510290113183707
5,2,image_fusion_mlp,107,0.5576496674057649,0.5000000000000001,0.508401545809937,0.5439763488543976,0.27808624426334233
5,2,structural_lr,107,0.6544715447154471,0.6426282051282052,0.543927068756104,0.6319290465631929,0.2811063808500131
5,2,structural_mlp,107,0.6500369549150038,0.6410256410256411,0.5714910211302606,0.65169992609017,0.23451930028830617
5,2,structural_tiv_lr,107,0.6522542498152254,0.6362179487179487,0.5409533042944542,0.6319290465631929,0.28093917977787997
5,2,tangent_lr,107,0.5598669623059868,0.49038461538461536,0.5020396366339465,0.5439763488543976,0.2510290113183707
5,2,tangent_mlp,107,0.5576496674057649,0.5000000000000001,0.508401545809937,0.5439763488543976,0.27808624426334233
5,2,tiv_lr,107,0.41130820399113077,0.3926282051282051,0.3483107949818445,0.43754619364375463,0.25043310758083687
5,3,full_covariates_lr,94,0.7358937885253676,0.7,0.6751653401302149,0.6576576576576576,0.21229615476593783
5,3,full_covariates_tiv_lr,94,0.7297297297297297,0.68,0.6670879491249375,0.6576576576576576,0.2133031063043102
5,3,full_functional_lr,94,0.7449027975343766,0.6711111111111111,0.622617059325813,0.7110004741583689,0.2055812354356008
5,3,full_functional_mlp,94,0.7562825983878616,0.6533333333333333,0.658329227963034,0.6894262683736367,0.2223502305151551
5,3,full_functional_tiv_mlp,94,0.7558084400189664,0.6511111111111111,0.6581558832885968,0.6894262683736367,0.22253436392206236
5,3,full_fusion_lr,94,0.6344238975817924,0.5399999999999999,0.5149192413228585,0.5286865813181603,0.26085042609902287
5,3,full_fusion_mlp,94,0.7562825983878616,0.6533333333333333,0.658329227963034,0.6894262683736367,0.2223502305151551
5,3,full_fusion_structural_mlp,94,0.7562825983878616,0.6533333333333333,0.658329227963034,0.6894262683736367,0.2223502305151551
5,3,full_fusion_tiv_mlp,94,0.7558084400189664,0.6511111111111111,0.6581558832885968,0.6894262683736367,0.22253436392206236
5,3,image_fusion_lr,94,0.6595542911332385,0.5,0.47843402114270583,0.6441441441441441,0.23304754829905733
5,3,image_fusion_mlp,94,0.6083451872925557,0.48444444444444446,0.47651147608198363,0.5286865813181603,0.24605942098946068
5,3,structural_lr,94,0.5779990516832623,0.5311111111111111,0.5521267116669406,0.5374585111427217,0.42531194162555597
5,3,structural_mlp,94,0.6619250829777146,0.6288888888888889,0.5961801390593013,0.6211474632527264,0.24230129179735416
5,3,structural_tiv_lr,94,0.591275486012328,0.5488888888888889,0.5618521615069236,0.5334281650071124,0.4127511028037652
5,3,tangent_lr,94,0.6775723091512565,0.5711111111111111,0.5677772159776857,0.5948316737790422,0.22933890438060986
5,3,tangent_mlp,94,0.6884779516358464,0.5622222222222222,0.618365107870597,0.6455666192508298,0.23568595284642777
5,3,tiv_lr,94,0.44665718349928885,0.4577777777777778,0.3524271853626579,0.4658605974395448,0.25240815018805995
